# Locale,  Region, Date,         Description,               Type, Notes.
  "en-AU", "VIC",  "2012-04-07", "Easter Saturday",         "RV", ""
  "en-AU", "NT",   "2012-04-07", "Easter Saturday",         "RV", ""
  "en-AU", "NSW",  "2012-04-08", "Easter Sunday",           "RV", ""
  "en-AU", "",     "2012-04-09", "Easter Monday",           "NRV", ""
  "en-AU", "QLD",  "2012-04-25", "Anzac Day",               "V",  ""
  "en-AU", "SA",   "2012-04-25", "Anzac Day",               "V",  ""
  "en-AU", "NSW",  "2012-04-25", "Anzac Day",               "V",  ""
  "en-AU", "WA",   "2012-04-25", "Anzac Day",               "V",  ""
  "en-AU", "VIC",  "2012-04-25", "Anzac Day",               "V",  ""
  "en-AU", "TAS",  "2012-04-25", "Anzac Day",               "V",  ""
  "en-AU", "NT",   "2012-04-25", "Anzac Day",               "V",  ""
  "en-AU", "ACT",  "2012-04-25", "Anzac Day",               "V",  ""
  "en-AU", "QLD",  "2012-05-07", "Labour Day",              "V",  ""
  "en-AU", "NT",   "2012-05-07", "May Day",                 "V",  ""
  "en-AU", "WA",   "2012-06-04", "Foundation Day",          "V",  ""
  "en-AU", "QLD",  "2012-06-11", "Queen's Birthday",        "V",  ""
  "en-AU", "SA",   "2012-06-11", "Queen's Birthday",        "V",  ""
  "en-AU", "NSW",  "2012-06-11", "Queen's Birthday",        "V",  ""
  "en-AU", "VIC",  "2012-06-11", "Queen's Birthday",        "V",  ""
  "en-AU", "TAS",  "2012-06-11", "Queen's Birthday",        "V",  ""
  "en-AU", "NT",   "2012-06-11", "Queen's Birthday",        "V",  ""
  "en-AU", "ACT",  "2012-06-11", "Queen's Birthday",        "V",  ""
  "en-AU", "NT",   "2012-08-06", "Picnic Day",              "V",  ""
  "en-AU", "NSW",  "2012-08-06", "Bank Holiday",            "V",  ""
  "en-AU", "WA",   "2012-10-01", "Queen's Birthday",        "V",  ""
  "en-AU", "SA",   "2012-10-01", "Labour Day",              "V",  ""
  "en-AU", "NSW",  "2012-10-01", "Labour Day",              "V",  ""
  "en-AU", "ACT",  "2012-10-01", "Labour Day",              "V",  ""
  "en-AU", "TAS",  "2012-11-05", "Recreation Day",          "V",  ""
  "en-AU", "",     "2012-12-25", "Christmas Day",           "NRF", ""
  "en-AU", "QLD",  "2012-12-26", "Boxing Day",              "F",  ""
  "en-AU", "SA",   "2012-12-26", "Proclamation Day",        "F",  ""
  "en-AU", "NSW",  "2012-12-26", "Boxing Day",              "F",  ""
  "en-AU", "WA",   "2012-12-26", "Boxing Day",              "F",  ""
  "en-AU", "VIC",  "2012-12-26", "Boxing Day",              "F",  ""
  "en-AU", "TAS",  "2012-12-26", "Boxing Day",              "F",  ""
  "en-AU", "NT",   "2012-12-26", "Boxing Day",              "F",  ""
  "en-AU", "ACT",  "2012-12-26", "Boxing Day",              "F",  ""

  "en-AU", "",     "2013-01-01", "New Year's Day",          "NF",  ""
  "en-AU", "",     "2013-01-26", "Australia Day",           "NF",  ""
  "en-AU", "TAS",  "2013-02-11", "Royal Hobart Regatta",    "V",  ""
  "en-AU", "WA",   "2013-03-04", "Labour Day",              "V",  ""
  "en-AU", "VIC",  "2013-03-11", "Labour Day",              "V",  ""
  "en-AU", "ACT",  "2013-03-11", "Canberra Day",            "V",  ""
  "en-AU", "TAS",  "2013-03-11", "Eight Hours Day",         "V",  ""
  "en-AU", "",     "2013-03-29", "Good Friday",             "NRV", ""
  "en-AU", "QLD",  "2013-03-30", "Easter Saturday",         "RV", ""
  "en-AU", "SA",   "2013-03-30", "Easter Saturday",         "RV", ""
  "en-AU", "NSW",  "2013-03-30", "Easter Saturday",         "RV", ""
  "en-AU", "VIC",  "2013-03-30", "Easter Saturday",         "RV", ""
  "en-AU", "NT",   "2013-03-30", "Easter Saturday",         "RV", ""
  "en-AU", "NSW",  "2013-03-31", "Easter Sunday",           "RV", ""
  "en-AU", "",     "2013-04-01", "Easter Monday",           "NRV", ""
  "en-AU", "QLD",  "2013-04-25", "Anzac Day",               "F",  ""
  "en-AU", "SA",   "2013-04-25", "Anzac Day",               "F",  ""
  "en-AU", "NSW",  "2013-04-25", "Anzac Day",               "F",  ""
  "en-AU", "WA",   "2013-04-25", "Anzac Day",               "F",  ""
  "en-AU", "VIC",  "2013-04-25", "Anzac Day",               "F",  ""
  "en-AU", "TAS",  "2013-04-25", "Anzac Day",               "F",  ""
  "en-AU", "NT",   "2013-04-25", "Anzac Day",               "F",  ""
  "en-AU", "ACT",  "2013-04-25", "Anzac Day",               "F",  ""
  "en-AU", "QLD",  "2013-05-06", "Labour Day",              "V",  ""
  "en-AU", "NT",   "2013-05-06", "May Day",                 "V",  ""
  "en-AU", "WA",   "2013-06-03", "Foundation Day",          "V",  ""
  "en-AU", "QLD",  "2013-06-10", "Queen's Birthday",        "V",  ""
  "en-AU", "SA",   "2013-06-10", "Queen's Birthday",        "V",  ""
  "en-AU", "NSW",  "2013-06-10", "Queen's Birthday",        "V",  ""
  "en-AU", "VIC",  "2013-06-10", "Queen's Birthday",        "V",  ""
  "en-AU", "TAS",  "2013-06-10", "Queen's Birthday",        "V",  ""
  "en-AU", "NT",   "2013-06-10", "Queen's Birthday",        "V",  ""
  "en-AU", "ACT",  "2013-06-10", "Queen's Birthday",        "V",  ""
  "en-AU", "NT",   "2013-08-05", "Picnic Day",              "V",  ""
  "en-AU", "NSW",  "2013-08-05", "Bank Holiday",            "V",  ""
  "en-AU", "WA",   "2013-09-30", "Queen's Birthday",        "V",  ""
  "en-AU", "SA",   "2013-10-07", "Labour Day",              "V",  ""
  "en-AU", "NSW",  "2013-10-07", "Labour Day",              "V",  ""
  "en-AU", "ACT",  "2013-10-07", "Labour Day",              "V",  ""
  "en-AU", "TAS",  "2013-11-04", "Recreation Day",          "V",  ""
  "en-AU", "",     "2013-12-25", "Christmas Day",           "NRF", ""
  "en-AU", "QLD",  "2013-12-26", "Boxing Day",              "F",  ""
  "en-AU", "SA",   "2013-12-26", "Proclamation Day",        "F",  ""
  "en-AU", "NSW",  "2013-12-26", "Boxing Day",              "F",  ""
  "en-AU", "WA",   "2013-12-26", "Boxing Day",              "F",  ""
  "en-AU", "VIC",  "2013-12-26", "Boxing Day",              "F",  ""
  "en-AU", "TAS",  "2013-12-26", "Boxing Day",              "F",  ""
  "en-AU", "NT",   "2013-12-26", "Boxing Day",              "F",  ""
  "en-AU", "ACT",  "2013-12-26", "Boxing Day",              "F",  ""

  "en-AU", "",     "2014-01-01", "New Year's Day",          "NF",  ""
  "en-AU", "",     "2014-01-26", "Australia Day",           "NF",  ""
  "en-AU", "TAS",  "2014-02-10", "Royal Hobart Regatta",    "V",  ""
  "en-AU", "WA",   "2014-03-03", "Labour Day",              "V",  ""
  "en-AU", "VIC",  "2014-03-10", "Labour Day",              "V",  ""
  "en-AU", "ACT",  "2014-03-10", "Canberra Day",            "V",  ""
  "en-AU", "TAS",  "2014-03-10", "Eight Hours Day",         "V",  ""
  "en-AU", "",     "2014-04-18", "Good Friday",             "NRV", ""
  "en-AU", "QLD",  "2014-04-19", "Easter Saturday",         "RV", ""
  "en-AU", "SA",   "2014-04-19", "Easter Saturday",         "RV", ""
  "en-AU", "NSW",  "2014-04-19", "Easter Saturday",         "RV", ""
  "en-AU", "VIC",  "2014-04-19", "Easter Saturday",         "RV", ""
  "en-AU", "NT",   "2014-04-19", "Easter Saturday",         "RV", ""
  "en-AU", "NSW",  "2014-04-20", "Easter Sunday",           "RV", ""
  "en-AU", "",     "2014-04-21", "Easter Monday",           "NRV", ""
  "en-AU", "QLD",  "2014-04-25", "Anzac Day",               "F",  ""
  "en-AU", "SA",   "2014-04-25", "Anzac Day",               "F",  ""
  "en-AU", "NSW",  "2014-04-25", "Anzac Day",               "F",  ""
  "en-AU", "WA",   "2014-04-25", "Anzac Day",               "F",  ""
  "en-AU", "VIC",  "2014-04-25", "Anzac Day",               "F",  ""
  "en-AU", "TAS",  "2014-04-25", "Anzac Day",               "F",  ""
  "en-AU", "NT",   "2014-04-25", "Anzac Day",               "F",  ""
  "en-AU", "ACT",  "2014-04-25", "Anzac Day",               "F",  ""
  "en-AU", "NT",   "2014-05-05", "May Day",                 "V",  ""
  "en-AU", "WA",   "2014-06-02", "Foundation Day",          "V",  ""
  "en-AU", "QLD",  "2014-06-09", "Queen's Birthday",        "V",  ""
  "en-AU", "SA",   "2014-06-09", "Queen's Birthday",        "V",  ""
  "en-AU", "NSW",  "2014-06-09", "Queen's Birthday",        "V",  ""
  "en-AU", "VIC",  "2014-06-09", "Queen's Birthday",        "V",  ""
  "en-AU", "TAS",  "2014-06-09", "Queen's Birthday",        "V",  ""
  "en-AU", "NT",   "2014-06-09", "Queen's Birthday",        "V",  ""
  "en-AU", "ACT",  "2014-06-09", "Queen's Birthday",        "V",  ""
  "en-AU", "NT",   "2014-08-04", "Picnic Day",              "V",  ""
  "en-AU", "NSW",  "2014-08-04", "Bank Holiday",            "V",  ""
  "en-AU", "WA",   "2014-09-29", "Queen's Birthday",        "V",  ""
  "en-AU", "QLD",  "2014-10-06", "Labour Day",              "V",  ""
  "en-AU", "SA",   "2014-10-06", "Labour Day",              "V",  ""
  "en-AU", "NSW",  "2014-10-06", "Labour Day",              "V",  ""
  "en-AU", "ACT",  "2014-10-06", "Labour Day",              "V",  ""
  "en-AU", "TAS",  "2014-11-03", "Recreation Day",          "V",  ""
  "en-AU", "",     "2014-12-25", "Christmas Day",           "NRF", ""
  "en-AU", "QLD",  "2014-12-26", "Boxing Day",              "F",  ""
  "en-AU", "SA",   "2014-12-26", "Proclamation Day",        "F",  ""
  "en-AU", "NSW",  "2014-12-26", "Boxing Day",              "F",  ""
  "en-AU", "WA",   "2014-12-26", "Boxing Day",              "F",  ""
  "en-AU", "VIC",  "2014-12-26", "Boxing Day",              "F",  ""
  "en-AU", "TAS",  "2014-12-26", "Boxing Day",              "F",  ""
  "en-AU", "NT",   "2014-12-26", "Boxing Day",              "F",  ""
  "en-AU", "ACT",  "2014-12-26", "Boxing Day",              "F",  ""

  "en-AU", "",     "2015-01-01", "New Year's Day",          "NF",  ""
  "en-AU", "",     "2015-01-26", "Australia Day",           "NF",  ""
  "en-AU", "TAS",  "2015-02-09", "Royal Hobart Regatta",    "V",  ""
  "en-AU", "WA",   "2015-03-02", "Labour Day",              "V",  ""
  "en-AU", "VIC",  "2015-03-09", "Labour Day",              "V",  ""
  "en-AU", "ACT",  "2015-03-09", "Canberra Day",            "V",  ""
  "en-AU", "TAS",  "2015-03-09", "Eight Hours Day",         "V",  ""
  "en-AU", "",     "2015-04-03", "Good Friday",             "NRV", ""
  "en-AU", "QLD",  "2015-04-04", "Easter Saturday",         "RV", ""
  "en-AU", "SA",   "2015-04-04", "Easter Saturday",         "RV", ""
  "en-AU", "NSW",  "2015-04-04", "Easter Saturday",         "RV", ""
  "en-AU", "VIC",  "2015-04-04", "Easter Saturday",         "RV", ""
  "en-AU", "NT",   "2015-04-04", "Easter Saturday",         "RV", ""
  "en-AU", "NSW",  "2015-04-05", "Easter Sunday",           "RV", ""
  "en-AU", "",     "2015-04-06", "Easter Monday",           "NRV", ""
  "en-AU", "QLD",  "2015-04-25", "Anzac Day",               "F",  ""
  "en-AU", "SA",   "2015-04-25", "Anzac Day",               "F",  ""
  "en-AU", "NSW",  "2015-04-25", "Anzac Day",               "F",  ""
  "en-AU", "WA",   "2015-04-25", "Anzac Day",               "F",  ""
  "en-AU", "VIC",  "2015-04-25", "Anzac Day",               "F",  ""
  "en-AU", "TAS",  "2015-04-25", "Anzac Day",               "F",  ""
  "en-AU", "NT",   "2015-04-25", "Anzac Day",               "F",  ""
  "en-AU", "ACT",  "2015-04-25", "Anzac Day",               "F",  ""
  "en-AU", "NT",   "2015-05-04", "May Day",                 "V",  ""
  "en-AU", "WA",   "2015-06-01", "Foundation Day",          "V",  ""
  "en-AU", "QLD",  "2015-06-08", "Queen's Birthday",        "V",  ""
  "en-AU", "SA",   "2015-06-08", "Queen's Birthday",        "V",  ""
  "en-AU", "NSW",  "2015-06-08", "Queen's Birthday",        "V",  ""
  "en-AU", "VIC",  "2015-06-08", "Queen's Birthday",        "V",  ""
  "en-AU", "TAS",  "2015-06-08", "Queen's Birthday",        "V",  ""
  "en-AU", "NT",   "2015-06-08", "Queen's Birthday",        "V",  ""
  "en-AU", "ACT",  "2015-06-08", "Queen's Birthday",        "V",  ""
  "en-AU", "NT",   "2015-08-03", "Picnic Day",              "V",  ""
  "en-AU", "NSW",  "2015-08-03", "Bank Holiday",            "V",  ""
  "en-AU", "WA",   "2015-09-28", "Queen's Birthday",        "V",  ""
  "en-AU", "QLD",  "2015-10-05", "Labour Day",              "V",  ""
  "en-AU", "SA",   "2015-10-05", "Labour Day",              "V",  ""
  "en-AU", "NSW",  "2015-10-05", "Labour Day",              "V",  ""
  "en-AU", "ACT",  "2015-10-05", "Labour Day",              "V",  ""
  "en-AU", "TAS",  "2015-11-02", "Recreation Day",          "V",  ""
  "en-AU", "",     "2015-12-25", "Christmas Day",           "NRF", ""
  "en-AU", "QLD",  "2015-12-26", "Boxing Day",              "F",  ""
  "en-AU", "SA",   "2015-12-26", "Proclamation Day",        "F",  ""
  "en-AU", "NSW",  "2015-12-26", "Boxing Day",              "F",  ""
  "en-AU", "WA",   "2015-12-26", "Boxing Day",              "F",  ""
  "en-AU", "VIC",  "2015-12-26", "Boxing Day",              "F",  ""
  "en-AU", "TAS",  "2015-12-26", "Boxing Day",              "F",  ""
  "en-AU", "NT",   "2015-12-26", "Boxing Day",              "F",  ""
  "en-AU", "ACT",  "2015-12-26", "Boxing Day",              "F",  ""

  "en-AU", "",     "2016-01-01", "New Year's Day",          "NF",  ""
  "en-AU", "",     "2016-01-26", "Australia Day",           "NF",  ""
  "en-AU", "TAS",  "2016-02-08", "Royal Hobart Regatta",    "V",  ""
  "en-AU", "WA",   "2016-03-07", "Labour Day",              "V",  ""
  "en-AU", "VIC",  "2016-03-14", "Labour Day",              "V",  ""
  "en-AU", "ACT",  "2016-03-14", "Canberra Day",            "V",  ""
  "en-AU", "TAS",  "2016-03-14", "Eight Hours Day",         "V",  ""
  "en-AU", "",     "2016-03-25", "Good Friday",             "NRV", ""
  "en-AU", "QLD",  "2016-03-26", "Easter Saturday",         "RV", ""
  "en-AU", "SA",   "2016-03-26", "Easter Saturday",         "RV", ""
  "en-AU", "NSW",  "2016-03-26", "Easter Saturday",         "RV", ""
  "en-AU", "VIC",  "2016-03-26", "Easter Saturday",         "RV", ""
  "en-AU", "NT",   "2016-03-26", "Easter Saturday",         "RV", ""
  "en-AU", "",     "2016-03-27", "Easter Monday",           "NRV", ""
  "en-AU", "QLD",  "2016-04-25", "Anzac Day",               "F",  ""
  "en-AU", "SA",   "2016-04-25", "Anzac Day",               "F",  ""
  "en-AU", "NSW",  "2016-04-25", "Anzac Day",               "F",  ""
  "en-AU", "WA",   "2016-04-25", "Anzac Day",               "F",  ""
  "en-AU", "VIC",  "2016-04-25", "Anzac Day",               "F",  ""
  "en-AU", "TAS",  "2016-04-25", "Anzac Day",               "F",  ""
  "en-AU", "NT",   "2016-04-25", "Anzac Day",               "F",  ""
  "en-AU", "ACT",  "2016-04-25", "Anzac Day",               "F",  ""
  "en-AU", "NT",   "2016-05-02", "May Day",                 "V",  ""
  "en-AU", "WA",   "2016-06-03", "Foundation Day",          "V",  ""
  "en-AU", "QLD",  "2016-06-13", "Queen's Birthday",        "V",  ""
  "en-AU", "SA",   "2016-06-13", "Queen's Birthday",        "V",  ""
  "en-AU", "NSW",  "2016-06-13", "Queen's Birthday",        "V",  ""
  "en-AU", "VIC",  "2016-06-13", "Queen's Birthday",        "V",  ""
  "en-AU", "TAS",  "2016-06-13", "Queen's Birthday",        "V",  ""
  "en-AU", "NT",   "2016-06-13", "Queen's Birthday",        "V",  ""
  "en-AU", "ACT",  "2016-06-13", "Queen's Birthday",        "V",  ""
  "en-AU", "NT",   "2016-08-01", "Picnic Day",              "V",  ""
  "en-AU", "NSW",  "2016-08-01", "Bank Holiday",            "V",  ""
  "en-AU", "WA",   "2016-09-26", "Queen's Birthday",        "V",  ""
  "en-AU", "QLD",  "2016-10-03", "Labour Day",              "V",  ""
  "en-AU", "SA",   "2016-10-03", "Labour Day",              "V",  ""
  "en-AU", "NSW",  "2016-10-03", "Labour Day",              "V",  ""
  "en-AU", "ACT",  "2016-10-03", "Labour Day",              "V",  ""
  "en-AU", "TAS",  "2016-11-07", "Recreation Day",          "V",  ""
  "en-AU", "",     "2016-12-25", "Christmas Day",           "NRF", ""
  "en-AU", "QLD",  "2016-12-26", "Boxing Day",              "F",  ""
  "en-AU", "SA",   "2016-12-26", "Proclamation Day",        "F",  ""
  "en-AU", "NSW",  "2016-12-26", "Boxing Day",              "F",  ""
  "en-AU", "WA",   "2016-12-26", "Boxing Day",              "F",  ""
  "en-AU", "VIC",  "2016-12-26", "Boxing Day",              "F",  ""
  "en-AU", "TAS",  "2016-12-26", "Boxing Day",              "F",  ""
  "en-AU", "NT",   "2016-12-26", "Boxing Day",              "F",  ""
  "en-AU", "ACT",  "2016-12-26", "Boxing Day",              "F",  ""

