# Locale,  Region, Date,         Description,                                 Type, Notes.
  "de-DE", "",     "2013-01-01", "Neujahr",                                   "NF",   ""
  "de-DE", "BW",   "2013-01-06", "Heilige drei Könige",                       "NRF",  ""
  "de-DE", "BY",   "2013-01-06", "Heilige drei Könige",                       "NRF",  ""
  "de-DE", "ST",   "2013-01-06", "Heilige drei Könige",                       "NRF",  ""
  "de-DE", "",     "2013-03-29", "Karfreitag",                                "NRV",  ""
  "de-DE", "",     "2013-03-31", "Ostern",                                    "NRV",  ""
  "de-DE", "",     "2013-04-01", "Ostermontag",                               "NRV",  ""
  "de-DE", "",     "2013-05-01", "Erster Maifeiertag",                        "NF",   ""
  "de-DE", "",     "2013-05-09", "Christi Himmelfahrt",                       "NRV",  ""
  "de-DE", "",     "2013-05-19", "Pfingstsonntag",                            "NRV",  ""
  "de-DE", "",     "2013-05-20", "Pfingstmontag",                             "NRV",  ""
  "de-DE", "BW",   "2013-05-30", "Fronleichnam",                              "NRV",  ""
  "de-DE", "BY",   "2013-05-30", "Fronleichnam",                              "NRV",  ""
  "de-DE", "HE",   "2013-05-30", "Fronleichnam",                              "NRV",  ""
  "de-DE", "NRW",  "2013-05-30", "Fronleichnam",                              "NRV",  ""
  "de-DE", "RP",   "2013-05-30", "Fronleichnam",                              "NRV",  ""
  "de-DE", "SL",   "2013-05-30", "Fronleichnam",                              "NRV",  ""
  "de-DE", "SL",   "2013-08-15", "Mariä Himmelfahrt",                         "NRF",  ""
  "de-DE", "",     "2013-10-03", "Tag der Deutschen Einheit",                 "NRF",  ""
  "de-DE", "BB",   "2013-10-31", "Reformationstag",                           "NRF",  ""
  "de-DE", "MV",   "2013-10-31", "Reformationstag",                           "NRF",  ""
  "de-DE", "SN",   "2013-10-31", "Reformationstag",                           "NRF",  ""
  "de-DE", "ST",   "2013-10-31", "Reformationstag",                           "NRF",  ""
  "de-DE", "TH",   "2013-10-31", "Reformationstag",                           "NRF",  ""
  "de-DE", "BW",   "2013-11-01", "Allerheiligen",                             "NRF",  ""
  "de-DE", "BY",   "2013-11-01", "Allerheiligen",                             "NRF",  ""
  "de-DE", "NRW",  "2013-11-01", "Allerheiligen",                             "NRF",  ""
  "de-DE", "RP",   "2013-11-01", "Allerheiligen",                             "NRF",  ""
  "de-DE", "SL",   "2013-11-01", "Allerheiligen",                             "NRF",  ""
  "de-DE", "SN",   "2013-11-20", "Buß- und Bettag",                           "NR",   ""
  "de-DE", "",     "2013-12-24", "Heilig Abend",                              "NRF",  ""
  "de-DE", "",     "2013-12-25", "Weihnachtstag",                             "NRF",  ""
  "de-DE", "",     "2013-12-26", "Zweiter Weihnachtstag",                     "NRF",  ""
  "de-DE", "",     "2013-12-31", "Silvester",                                 "NF",   ""

  "de-DE", "",     "2014-01-01", "Neujahr",                                   "NF",   ""
  "de-DE", "BW",   "2014-01-06", "Heilige drei Könige",                       "NRF",  ""
  "de-DE", "BY",   "2014-01-06", "Heilige drei Könige",                       "NRF",  ""
  "de-DE", "ST",   "2014-01-06", "Heilige drei Könige",                       "NRF",  ""
  "de-DE", "",     "2014-04-18", "Karfreitag",                                "NRV",  ""
  "de-DE", "",     "2014-04-20", "Ostern",                                    "NRV",  ""
  "de-DE", "",     "2014-04-21", "Ostermontag",                               "NRV",  ""
  "de-DE", "",     "2014-05-01", "Erster Maifeiertag",                        "NF",   ""
  "de-DE", "",     "2014-05-29", "Christi Himmelfahrt",                       "NRV",  ""
  "de-DE", "",     "2014-06-08", "Pfingstsonntag",                            "NRV",  ""
  "de-DE", "",     "2014-06-09", "Pfingstmontag",                             "NRV",  ""
  "de-DE", "BW",   "2014-06-19", "Fronleichnam",                              "NRV",  ""
  "de-DE", "BY",   "2014-06-19", "Fronleichnam",                              "NRV",  ""
  "de-DE", "HE",   "2014-06-19", "Fronleichnam",                              "NRV",  ""
  "de-DE", "NRW",  "2014-06-19", "Fronleichnam",                              "NRV",  ""
  "de-DE", "RP",   "2014-06-19", "Fronleichnam",                              "NRV",  ""
  "de-DE", "SL",   "2014-06-19", "Fronleichnam",                              "NRV",  ""
  "de-DE", "SL",   "2014-08-15", "Mariä Himmelfahrt",                         "NRF",  ""
  "de-DE", "",     "2014-10-03", "Tag der Deutschen Einheit",                 "NRF",  ""
  "de-DE", "BB",   "2014-10-31", "Reformationstag",                           "NRF",  ""
  "de-DE", "MV",   "2014-10-31", "Reformationstag",                           "NRF",  ""
  "de-DE", "SN",   "2014-10-31", "Reformationstag",                           "NRF",  ""
  "de-DE", "ST",   "2014-10-31", "Reformationstag",                           "NRF",  ""
  "de-DE", "TH",   "2014-10-31", "Reformationstag",                           "NRF",  ""
  "de-DE", "BW",   "2014-11-01", "Allerheiligen",                             "NRF",  ""
  "de-DE", "BY",   "2014-11-01", "Allerheiligen",                             "NRF",  ""
  "de-DE", "NRW",  "2014-11-01", "Allerheiligen",                             "NRF",  ""
  "de-DE", "RP",   "2014-11-01", "Allerheiligen",                             "NRF",  ""
  "de-DE", "SL",   "2014-11-01", "Allerheiligen",                             "NRF",  ""
  "de-DE", "SN",   "2014-11-19", "Buß- und Bettag",                           "NR",   ""
  "de-DE", "",     "2014-12-24", "Heilig Abend",                              "NRF",  ""
  "de-DE", "",     "2014-12-25", "Weihnachtstag",                             "NRF",  ""
  "de-DE", "",     "2014-12-26", "Zweiter Weihnachtstag",                     "NRF",  ""
  "de-DE", "",     "2014-12-31", "Silvester",                                 "NF",   ""

  "de-DE", "",     "2015-01-01", "Neujahr",                                   "NF",   ""
  "de-DE", "BW",   "2015-01-06", "Heilige drei Könige",                       "NRF",  ""
  "de-DE", "BY",   "2015-01-06", "Heilige drei Könige",                       "NRF",  ""
  "de-DE", "ST",   "2015-01-06", "Heilige drei Könige",                       "NRF",  ""
  "de-DE", "",     "2015-04-03", "Karfreitag",                                "NRV",  ""
  "de-DE", "",     "2015-04-05", "Ostern",                                    "NRV",  ""
  "de-DE", "",     "2015-04-06", "Ostermontag",                               "NRV",  ""
  "de-DE", "",     "2015-05-01", "Erster Maifeiertag",                        "NF",   ""
  "de-DE", "",     "2015-05-14", "Christi Himmelfahrt",                       "NRV",  ""
  "de-DE", "",     "2015-05-24", "Pfingstsonntag",                            "NRV",  ""
  "de-DE", "",     "2015-05-25", "Pfingstmontag",                             "NRV",  ""
  "de-DE", "BW",   "2015-06-04", "Fronleichnam",                              "NRV",  ""
  "de-DE", "BY",   "2015-06-04", "Fronleichnam",                              "NRV",  ""
  "de-DE", "HE",   "2015-06-04", "Fronleichnam",                              "NRV",  ""
  "de-DE", "NRW",  "2015-06-04", "Fronleichnam",                              "NRV",  ""
  "de-DE", "RP",   "2015-06-04", "Fronleichnam",                              "NRV",  ""
  "de-DE", "SL",   "2015-06-04", "Fronleichnam",                              "NRV",  ""
  "de-DE", "SL",   "2015-08-15", "Mariä Himmelfahrt",                         "NRF",  ""
  "de-DE", "",     "2015-10-03", "Tag der Deutschen Einheit",                 "NRF",  ""
  "de-DE", "BB",   "2015-10-31", "Reformationstag",                           "NRF",  ""
  "de-DE", "MV",   "2015-10-31", "Reformationstag",                           "NRF",  ""
  "de-DE", "SN",   "2015-10-31", "Reformationstag",                           "NRF",  ""
  "de-DE", "ST",   "2015-10-31", "Reformationstag",                           "NRF",  ""
  "de-DE", "TH",   "2015-10-31", "Reformationstag",                           "NRF",  ""
  "de-DE", "BW",   "2015-11-01", "Allerheiligen",                             "NRF",  ""
  "de-DE", "BY",   "2015-11-01", "Allerheiligen",                             "NRF",  ""
  "de-DE", "NRW",  "2015-11-01", "Allerheiligen",                             "NRF",  ""
  "de-DE", "RP",   "2015-11-01", "Allerheiligen",                             "NRF",  ""
  "de-DE", "SL",   "2015-11-01", "Allerheiligen",                             "NRF",  ""
  "de-DE", "SN",   "2015-11-18", "Buß- und Bettag",                           "NR",   ""
  "de-DE", "",     "2015-12-24", "Heilig Abend",                              "NRF",  ""
  "de-DE", "",     "2015-12-25", "Weihnachtstag",                             "NRF",  ""
  "de-DE", "",     "2015-12-26", "Zweiter Weihnachtstag",                     "NRF",  ""
  "de-DE", "",     "2015-12-31", "Silvester",                                 "NF",   ""

  "de-DE", "",     "2016-01-01", "Neujahr",                                   "NF",   ""
  "de-DE", "BW",   "2016-01-06", "Heilige drei Könige",                       "NRF",  ""
  "de-DE", "BY",   "2016-01-06", "Heilige drei Könige",                       "NRF",  ""
  "de-DE", "ST",   "2016-01-06", "Heilige drei Könige",                       "NRF",  ""
  "de-DE", "",     "2016-03-25", "Karfreitag",                                "NRV",  ""
  "de-DE", "",     "2016-03-27", "Ostern",                                    "NRV",  ""
  "de-DE", "",     "2016-03-28", "Ostermontag",                               "NRV",  ""
  "de-DE", "",     "2016-05-01", "Erster Maifeiertag",                        "NF",   ""
  "de-DE", "",     "2016-05-05", "Christi Himmelfahrt",                       "NRV",  ""
  "de-DE", "",     "2016-05-15", "Pfingstsonntag",                            "NRV",  ""
  "de-DE", "",     "2016-05-16", "Pfingstmontag",                             "NRV",  ""
  "de-DE", "BW",   "2016-05-26", "Fronleichnam",                              "NRV",  ""
  "de-DE", "BY",   "2016-05-26", "Fronleichnam",                              "NRV",  ""
  "de-DE", "HE",   "2016-05-26", "Fronleichnam",                              "NRV",  ""
  "de-DE", "NRW",  "2016-05-26", "Fronleichnam",                              "NRV",  ""
  "de-DE", "RP",   "2016-05-26", "Fronleichnam",                              "NRV",  ""
  "de-DE", "SL",   "2016-05-26", "Fronleichnam",                              "NRV",  ""
  "de-DE", "SL",   "2016-08-15", "Mariä Himmelfahrt",                         "NRF",  ""
  "de-DE", "",     "2016-10-03", "Tag der Deutschen Einheit",                 "NRF",  ""
  "de-DE", "BB",   "2016-10-31", "Reformationstag",                           "NRF",  ""
  "de-DE", "MV",   "2016-10-31", "Reformationstag",                           "NRF",  ""
  "de-DE", "SN",   "2016-10-31", "Reformationstag",                           "NRF",  ""
  "de-DE", "ST",   "2016-10-31", "Reformationstag",                           "NRF",  ""
  "de-DE", "TH",   "2016-10-31", "Reformationstag",                           "NRF",  ""
  "de-DE", "BW",   "2016-11-01", "Allerheiligen",                             "NRF",  ""
  "de-DE", "BY",   "2016-11-01", "Allerheiligen",                             "NRF",  ""
  "de-DE", "NRW",  "2016-11-01", "Allerheiligen",                             "NRF",  ""
  "de-DE", "RP",   "2016-11-01", "Allerheiligen",                             "NRF",  ""
  "de-DE", "SL",   "2016-11-01", "Allerheiligen",                             "NRF",  ""
  "de-DE", "SN",   "2016-11-16", "Buß- und Bettag",                           "NRV",  ""
  "de-DE", "",     "2016-12-24", "Heilig Abend",                              "NRF",  ""
  "de-DE", "",     "2016-12-25", "Weihnachtstag",                             "NRF",  ""
  "de-DE", "",     "2016-12-26", "Zweiter Weihnachtstag",                     "NRF",  ""
  "de-DE", "",     "2016-12-31", "Silvester",                                 "NF",   ""

  "de-DE", "",     "2017-01-01", "Neujahr",                                   "NF",   ""
  "de-DE", "BW",   "2017-01-06", "Heilige drei Könige",                       "NRF",  ""
  "de-DE", "BY",   "2017-01-06", "Heilige drei Könige",                       "NRF",  ""
  "de-DE", "ST",   "2017-01-06", "Heilige drei Könige",                       "NRF",  ""
  "de-DE", "",     "2017-04-14", "Karfreitag",                                "NRV",  ""
  "de-DE", "",     "2017-04-16", "Ostern",                                    "NRV",  ""
  "de-DE", "",     "2017-04-17", "Ostermontag",                               "NRV",  ""
  "de-DE", "",     "2017-05-01", "Erster Maifeiertag",                        "NF",   ""
  "de-DE", "",     "2017-05-25", "Christi Himmelfahrt",                       "NRV",  ""
  "de-DE", "",     "2017-06-04", "Pfingstsonntag",                            "NRV",  ""
  "de-DE", "",     "2017-06-05", "Pfingstmontag",                             "NRV",  ""
  "de-DE", "BW",   "2017-06-15", "Fronleichnam",                              "NRV",  ""
  "de-DE", "BY",   "2017-06-15", "Fronleichnam",                              "NRV",  ""
  "de-DE", "HE",   "2017-06-15", "Fronleichnam",                              "NRV",  ""
  "de-DE", "NRW",  "2017-06-15", "Fronleichnam",                              "NRV",  ""
  "de-DE", "RP",   "2017-06-15", "Fronleichnam",                              "NRV",  ""
  "de-DE", "SL",   "2017-06-15", "Fronleichnam",                              "NRV",  ""
  "de-DE", "SL",   "2017-08-15", "Mariä Himmelfahrt",                         "NRF",  ""
  "de-DE", "",     "2017-10-03", "Tag der Deutschen Einheit",                 "NRF",  ""
  "de-DE", "BB",   "2017-10-31", "Reformationstag",                           "NRF",  ""
  "de-DE", "MV",   "2017-10-31", "Reformationstag",                           "NRF",  ""
  "de-DE", "SN",   "2017-10-31", "Reformationstag",                           "NRF",  ""
  "de-DE", "ST",   "2017-10-31", "Reformationstag",                           "NRF",  ""
  "de-DE", "TH",   "2017-10-31", "Reformationstag",                           "NRF",  ""
  "de-DE", "BW",   "2017-11-01", "Allerheiligen",                             "NRF",  ""
  "de-DE", "BY",   "2017-11-01", "Allerheiligen",                             "NRF",  ""
  "de-DE", "NRW",  "2017-11-01", "Allerheiligen",                             "NRF",  ""
  "de-DE", "RP",   "2017-11-01", "Allerheiligen",                             "NRF",  ""
  "de-DE", "SL",   "2017-11-01", "Allerheiligen",                             "NRF",  ""
  "de-DE", "SN",   "2017-11-22", "Buß- und Bettag",                           "NRV",  ""
  "de-DE", "",     "2017-12-24", "Heilig Abend",                              "NRF",  ""
  "de-DE", "",     "2017-12-25", "Weihnachtstag",                             "NRF",  ""
  "de-DE", "",     "2017-12-26", "Zweiter Weihnachtstag",                     "NRF",  ""
  "de-DE", "",     "2017-12-31", "Silvester",                                 "NF",   ""

  "de-DE", "",     "2018-01-01", "Neujahr",                                   "NF",   ""
  "de-DE", "BW",   "2018-01-06", "Heilige drei Könige",                       "NRF",  ""
  "de-DE", "BY",   "2018-01-06", "Heilige drei Könige",                       "NRF",  ""
  "de-DE", "ST",   "2018-01-06", "Heilige drei Könige",                       "NRF",  ""
  "de-DE", "",     "2018-03-30", "Karfreitag",                                "NRV",  ""
  "de-DE", "",     "2018-04-01", "Ostern",                                    "NRV",  ""
  "de-DE", "",     "2018-04-02", "Ostermontag",                               "NRV",  ""
  "de-DE", "",     "2018-05-01", "Erster Maifeiertag",                        "NF",   ""
  "de-DE", "",     "2018-05-10", "Christi Himmelfahrt",                       "NRV",  ""
  "de-DE", "",     "2018-05-20", "Pfingstsonntag",                            "NRV",  ""
  "de-DE", "",     "2018-05-21", "Pfingstmontag",                             "NRV",  ""
  "de-DE", "BW",   "2018-05-31", "Fronleichnam",                              "NRV",  ""
  "de-DE", "BY",   "2018-05-31", "Fronleichnam",                              "NRV",  ""
  "de-DE", "HE",   "2018-05-31", "Fronleichnam",                              "NRV",  ""
  "de-DE", "NRW",  "2018-05-31", "Fronleichnam",                              "NRV",  ""
  "de-DE", "RP",   "2018-05-31", "Fronleichnam",                              "NRV",  ""
  "de-DE", "SL",   "2018-05-31", "Fronleichnam",                              "NRV",  ""
  "de-DE", "SL",   "2018-08-15", "Mariä Himmelfahrt",                         "NRF",  ""
  "de-DE", "",     "2018-10-03", "Tag der Deutschen Einheit",                 "NRF",  ""
  "de-DE", "BB",   "2018-10-31", "Reformationstag",                           "NRF",  ""
  "de-DE", "MV",   "2018-10-31", "Reformationstag",                           "NRF",  ""
  "de-DE", "SN",   "2018-10-31", "Reformationstag",                           "NRF",  ""
  "de-DE", "ST",   "2018-10-31", "Reformationstag",                           "NRF",  ""
  "de-DE", "TH",   "2018-10-31", "Reformationstag",                           "NRF",  ""
  "de-DE", "BW",   "2018-11-01", "Allerheiligen",                             "NRF",  ""
  "de-DE", "BY",   "2018-11-01", "Allerheiligen",                             "NRF",  ""
  "de-DE", "NRW",  "2018-11-01", "Allerheiligen",                             "NRF",  ""
  "de-DE", "RP",   "2018-11-01", "Allerheiligen",                             "NRF",  ""
  "de-DE", "SL",   "2018-11-01", "Allerheiligen",                             "NRF",  ""
  "de-DE", "SN",   "2018-11-21", "Buß- und Bettag",                           "NRV",  ""
  "de-DE", "",     "2018-12-24", "Heilig Abend",                              "NRF",  ""
  "de-DE", "",     "2018-12-25", "Weihnachtstag",                             "NRF",  ""
  "de-DE", "",     "2018-12-26", "Zweiter Weihnachtstag",                     "NRF",  ""
  "de-DE", "",     "2018-12-31", "Silvester",                                 "NF",   ""
